id,aspect,satisfaction
62a5cba2575fa3a5ae8bb122,rating management,8
62a5cba2575fa3a5ae8bb122,rating upward mobility,10
62a5cba2575fa3a5ae8bb122,rating learning,10
62a5d350f3072dd892652c70,rating salary,5
62a5d350f3072dd892652c70,rating worklife balance,8
62a5d350f3072dd892652c70,rating coworkers,3
62a5d350f3072dd892652c70,rating management,2
62a5d350f3072dd892652c70,rating upward mobility,4
62a5d350f3072dd892652c70,rating learning,8
62a5db29cf2555431733248f,rating salary,0
62a5db29cf2555431733248f,rating worklife balance,3
62a5db29cf2555431733248f,rating coworkers,3
62a5db29cf2555431733248f,rating management,3
62a5db29cf2555431733248f,rating upward mobility,3
62a5db29cf2555431733248f,rating learning,6
62a5e69f24a26260273b42bf,rating salary,0
62a5e69f24a26260273b42bf,rating worklife balance,10
62a5e69f24a26260273b42bf,rating coworkers,10
62a5e69f24a26260273b42bf,rating management,5
62a5e69f24a26260273b42bf,rating upward mobility,0
62a5e69f24a26260273b42bf,rating learning,0
62a5ea667dc029e2d66f153d,rating salary,8
62a5ea667dc029e2d66f153d,rating worklife balance,6
62a5ea667dc029e2d66f153d,rating coworkers,6
62a5ea667dc029e2d66f153d,rating management,7
62a5ea667dc029e2d66f153d,rating upward mobility,9
62a5ea667dc029e2d66f153d,rating learning,10
62a5ebe05d257a28a310ac53,rating salary,6
62a5ebe05d257a28a310ac53,rating worklife balance,9
62a5ebe05d257a28a310ac53,rating coworkers,5
62a5ebe05d257a28a310ac53,rating management,7
62a5ebe05d257a28a310ac53,rating upward mobility,8
62a5ebe05d257a28a310ac53,rating learning,9
62a5edb2575fa3a5ae8bdba5,rating salary,3
62a5edb2575fa3a5ae8bdba5,rating worklife balance,6
62a5edb2575fa3a5ae8bdba5,rating coworkers,6
62a5edb2575fa3a5ae8bdba5,rating management,6
62a5edb2575fa3a5ae8bdba5,rating upward mobility,6
62a5edb2575fa3a5ae8bdba5,rating learning,6
62a5edba0a77c1a77f68f1b5,rating salary,1
62a5edba0a77c1a77f68f1b5,rating worklife balance,5
62a5edba0a77c1a77f68f1b5,rating coworkers,3
62a5edba0a77c1a77f68f1b5,rating management,3
62a5edba0a77c1a77f68f1b5,rating upward mobility,6
62a5edba0a77c1a77f68f1b5,rating learning,5
62a5f332bc6861bf3179f631,rating salary,1
62a5f332bc6861bf3179f631,rating worklife balance,8
62a5f332bc6861bf3179f631,rating coworkers,8
62a5f332bc6861bf3179f631,rating management,1
62a5f332bc6861bf3179f631,rating upward mobility,3
62a5f332bc6861bf3179f631,rating learning,7
62a5f872bae91e4b8b861e53,rating salary,9
62a5f872bae91e4b8b861e53,rating worklife balance,10
62a5f872bae91e4b8b861e53,rating coworkers,10
62a5f872bae91e4b8b861e53,rating management,10
62a5f872bae91e4b8b861e53,rating upward mobility,10
62a5f872bae91e4b8b861e53,rating learning,10
62a609b8f8f75616458875b7,rating salary,8
62a609b8f8f75616458875b7,rating worklife balance,10
62a609b8f8f75616458875b7,rating coworkers,9
62a609b8f8f75616458875b7,rating management,6
62a609b8f8f75616458875b7,rating upward mobility,8
62a609b8f8f75616458875b7,rating learning,9
62a609c4bc6861bf317a10a3,rating salary,7
62a609c4bc6861bf317a10a3,rating worklife balance,6
62a609c4bc6861bf317a10a3,rating coworkers,8
62a609c4bc6861bf317a10a3,rating management,8
62a609c4bc6861bf317a10a3,rating upward mobility,8
62a609c4bc6861bf317a10a3,rating learning,7
62a61076f8f7561645887ded,rating salary,0
62a61076f8f7561645887ded,rating worklife balance,0
62a61076f8f7561645887ded,rating coworkers,0
62a61076f8f7561645887ded,rating management,0
62a61076f8f7561645887ded,rating upward mobility,0
62a61076f8f7561645887ded,rating learning,0
62a615fd18134ddc75d1f1fa,rating salary,0
62a615fd18134ddc75d1f1fa,rating worklife balance,0
62a615fd18134ddc75d1f1fa,rating coworkers,3
62a615fd18134ddc75d1f1fa,rating management,0
62a615fd18134ddc75d1f1fa,rating upward mobility,0
62a615fd18134ddc75d1f1fa,rating learning,8
62a617c30a77c1a77f6925fc,rating salary,9
62a617c30a77c1a77f6925fc,rating worklife balance,7
62a617c30a77c1a77f6925fc,rating coworkers,9
62a617c30a77c1a77f6925fc,rating management,10
62a617c30a77c1a77f6925fc,rating upward mobility,10
62a617c30a77c1a77f6925fc,rating learning,10
62a618a9d8c00e9f541d3537,rating salary,0
62a618a9d8c00e9f541d3537,rating worklife balance,8
62a618a9d8c00e9f541d3537,rating coworkers,7
62a618a9d8c00e9f541d3537,rating management,6
62a618a9d8c00e9f541d3537,rating upward mobility,3
62a618a9d8c00e9f541d3537,rating learning,9
62a61eb02e54c9003e5697f7,rating salary,5
62a61eb02e54c9003e5697f7,rating worklife balance,7
62a61eb02e54c9003e5697f7,rating coworkers,6
62a61eb02e54c9003e5697f7,rating management,8
62a61eb02e54c9003e5697f7,rating upward mobility,7
62a61eb02e54c9003e5697f7,rating learning,7
62a6246df3072dd892659218,rating salary,3
62a6246df3072dd892659218,rating worklife balance,2
62a6246df3072dd892659218,rating coworkers,4
62a6246df3072dd892659218,rating management,3
62a6246df3072dd892659218,rating upward mobility,3
62a6246df3072dd892659218,rating learning,3
62a62a7124a26260273b94fa,rating salary,2
62a62a7124a26260273b94fa,rating worklife balance,6
62a62a7124a26260273b94fa,rating coworkers,6
62a62a7124a26260273b94fa,rating management,7
62a62a7124a26260273b94fa,rating upward mobility,7
62a62a7124a26260273b94fa,rating learning,9
62a631782e54c9003e56ac36,rating salary,7
62a631782e54c9003e56ac36,rating worklife balance,9
62a631782e54c9003e56ac36,rating coworkers,10
62a631782e54c9003e56ac36,rating management,10
62a631782e54c9003e56ac36,rating upward mobility,3
62a631782e54c9003e56ac36,rating learning,4
62a633b4d8c00e9f541d54a4,rating salary,5
62a633b4d8c00e9f541d54a4,rating worklife balance,6
62a633b4d8c00e9f541d54a4,rating coworkers,5
62a633b4d8c00e9f541d54a4,rating management,2
62a633b4d8c00e9f541d54a4,rating upward mobility,3
62a633b4d8c00e9f541d54a4,rating learning,3
62a639e05d257a28a3110ef5,rating salary,4
62a639e05d257a28a3110ef5,rating worklife balance,5
62a639e05d257a28a3110ef5,rating coworkers,4
62a639e05d257a28a3110ef5,rating management,4
62a639e05d257a28a3110ef5,rating upward mobility,5
62a639e05d257a28a3110ef5,rating learning,6
62a642690f8c8599d5b2ab37,rating salary,7
62a642690f8c8599d5b2ab37,rating worklife balance,9
62a642690f8c8599d5b2ab37,rating coworkers,9
62a642690f8c8599d5b2ab37,rating management,9
62a642690f8c8599d5b2ab37,rating upward mobility,7
62a642690f8c8599d5b2ab37,rating learning,9
62a64b4dd8c00e9f541d6d81,rating salary,3
62a64b4dd8c00e9f541d6d81,rating worklife balance,7
62a64b4dd8c00e9f541d6d81,rating coworkers,8
62a64b4dd8c00e9f541d6d81,rating management,6
62a64b4dd8c00e9f541d6d81,rating upward mobility,6
62a64b4dd8c00e9f541d6d81,rating learning,9
62a64c6ecf2555431733a7a4,rating salary,3
62a64c6ecf2555431733a7a4,rating worklife balance,5
62a64c6ecf2555431733a7a4,rating coworkers,5
62a64c6ecf2555431733a7a4,rating management,4
62a64c6ecf2555431733a7a4,rating upward mobility,3
62a64c6ecf2555431733a7a4,rating learning,2
62a654165d257a28a3112ac9,rating salary,7
62a654165d257a28a3112ac9,rating worklife balance,5
62a654165d257a28a3112ac9,rating coworkers,5
62a654165d257a28a3112ac9,rating management,8
62a654165d257a28a3112ac9,rating upward mobility,8
62a654165d257a28a3112ac9,rating learning,8
62a65618d8c00e9f541d783a,rating salary,8
62a65618d8c00e9f541d783a,rating worklife balance,10
62a65618d8c00e9f541d783a,rating coworkers,10
62a65618d8c00e9f541d783a,rating management,10
62a65618d8c00e9f541d783a,rating upward mobility,7
62a65618d8c00e9f541d783a,rating learning,9
62a65db824a26260273bc9ff,rating salary,8
62a65db824a26260273bc9ff,rating worklife balance,8
62a65db824a26260273bc9ff,rating coworkers,10
62a65db824a26260273bc9ff,rating management,10
62a65db824a26260273bc9ff,rating upward mobility,10
62a65db824a26260273bc9ff,rating learning,10
62a66558cf2555431733c0f9,rating salary,7
62a66558cf2555431733c0f9,rating worklife balance,9
62a66558cf2555431733c0f9,rating coworkers,8
62a66558cf2555431733c0f9,rating management,8
62a66558cf2555431733c0f9,rating upward mobility,6
62a66558cf2555431733c0f9,rating learning,6
62a6772c18134ddc75d25895,rating salary,1
62a6772c18134ddc75d25895,rating worklife balance,5
62a6772c18134ddc75d25895,rating coworkers,10
62a6772c18134ddc75d25895,rating management,10
62a6772c18134ddc75d25895,rating upward mobility,8
62a6772c18134ddc75d25895,rating learning,10
62a68f1e0a77c1a77f69a381,rating salary,3
62a68f1e0a77c1a77f69a381,rating worklife balance,3
62a68f1e0a77c1a77f69a381,rating coworkers,3
62a68f1e0a77c1a77f69a381,rating management,2
62a68f1e0a77c1a77f69a381,rating upward mobility,2
62a68f1e0a77c1a77f69a381,rating learning,2
62a6a11a0a77c1a77f69b7cb,rating salary,1
62a6a11a0a77c1a77f69b7cb,rating worklife balance,4
62a6a11a0a77c1a77f69b7cb,rating coworkers,1
62a6a11a0a77c1a77f69b7cb,rating management,2
62a6a11a0a77c1a77f69b7cb,rating upward mobility,2
62a6a11a0a77c1a77f69b7cb,rating learning,3
62a6ac1524a26260273c1cd0,rating salary,3
62a6ac1524a26260273c1cd0,rating worklife balance,8
62a6ac1524a26260273c1cd0,rating coworkers,8
62a6ac1524a26260273c1cd0,rating management,5
62a6ac1524a26260273c1cd0,rating upward mobility,3
62a6ac1524a26260273c1cd0,rating learning,5
62a6b0790a77c1a77f69cb15,rating salary,5
62a6b0790a77c1a77f69cb15,rating worklife balance,8
62a6b0790a77c1a77f69cb15,rating coworkers,7
62a6b0790a77c1a77f69cb15,rating management,7
62a6b0790a77c1a77f69cb15,rating upward mobility,3
62a6b0790a77c1a77f69cb15,rating learning,2
62a6bc6a18134ddc75d2a726,rating salary,6
62a6bc6a18134ddc75d2a726,rating worklife balance,5
62a6bc6a18134ddc75d2a726,rating coworkers,4
62a6bc6a18134ddc75d2a726,rating management,4
62a6bc6a18134ddc75d2a726,rating upward mobility,3
62a6bc6a18134ddc75d2a726,rating learning,4
62a6c3d9cec54911e9ce7669,rating salary,5
62a6c3d9cec54911e9ce7669,rating worklife balance,10
62a6c3d9cec54911e9ce7669,rating coworkers,7
62a6c3d9cec54911e9ce7669,rating management,7
62a6c3d9cec54911e9ce7669,rating upward mobility,4
62a6c3d9cec54911e9ce7669,rating learning,8
62a6d037cec54911e9ce862a,rating salary,3
62a6d037cec54911e9ce862a,rating worklife balance,3
62a6d037cec54911e9ce862a,rating coworkers,8
62a6d037cec54911e9ce862a,rating management,9
62a6d037cec54911e9ce862a,rating upward mobility,5
62a6d037cec54911e9ce862a,rating learning,3
62a6d2532e54c9003e575d9c,rating salary,1
62a6d2532e54c9003e575d9c,rating worklife balance,4
62a6d2532e54c9003e575d9c,rating coworkers,4
62a6d2532e54c9003e575d9c,rating management,1
62a6d2532e54c9003e575d9c,rating upward mobility,1
62a6d2532e54c9003e575d9c,rating learning,4
62a6dbcad8c00e9f541e1050,rating salary,6
62a6dbcad8c00e9f541e1050,rating worklife balance,9
62a6dbcad8c00e9f541e1050,rating coworkers,8
62a6dbcad8c00e9f541e1050,rating management,8
62a6dbcad8c00e9f541e1050,rating upward mobility,8
62a6dbcad8c00e9f541e1050,rating learning,7
62a6e2815d257a28a311c8f9,rating salary,5
62a6e2815d257a28a311c8f9,rating worklife balance,7
62a6e2815d257a28a311c8f9,rating coworkers,7
62a6e2815d257a28a311c8f9,rating management,7
62a6e2815d257a28a311c8f9,rating upward mobility,7
62a6e2815d257a28a311c8f9,rating learning,7
62a6ea03d8c00e9f541e3594,rating salary,5
62a6ea03d8c00e9f541e3594,rating worklife balance,7
62a6ea03d8c00e9f541e3594,rating coworkers,7
62a6ea03d8c00e9f541e3594,rating management,4
62a6ea03d8c00e9f541e3594,rating upward mobility,5
62a6ea03d8c00e9f541e3594,rating learning,7
62a7029ff8f7561645899bae,rating salary,5
62a7029ff8f7561645899bae,rating worklife balance,5
62a7029ff8f7561645899bae,rating coworkers,7
62a7029ff8f7561645899bae,rating management,7
62a7029ff8f7561645899bae,rating upward mobility,7
62a7029ff8f7561645899bae,rating learning,8
62a7047c24a26260273c9646,rating salary,0
62a7047c24a26260273c9646,rating worklife balance,3
62a7047c24a26260273c9646,rating coworkers,0
62a7047c24a26260273c9646,rating management,1
62a7047c24a26260273c9646,rating upward mobility,0
62a7047c24a26260273c9646,rating learning,0
62a70b55cec54911e9cedd98,rating salary,4
62a70b55cec54911e9cedd98,rating worklife balance,2
62a70b55cec54911e9cedd98,rating coworkers,5
62a70b55cec54911e9cedd98,rating management,2
62a70b55cec54911e9cedd98,rating upward mobility,4
62a70b55cec54911e9cedd98,rating learning,4
62a71930bae91e4b8b878b2b,rating salary,NA
62a71930bae91e4b8b878b2b,rating worklife balance,NA
62a71930bae91e4b8b878b2b,rating coworkers,NA
62a71930bae91e4b8b878b2b,rating management,NA
62a71930bae91e4b8b878b2b,rating upward mobility,NA
62a71930bae91e4b8b878b2b,rating learning,10
62a73a37f8d5efcc22fcb724,rating salary,6
62a73a37f8d5efcc22fcb724,rating worklife balance,6
62a73a37f8d5efcc22fcb724,rating coworkers,7
62a73a37f8d5efcc22fcb724,rating management,7
62a73a37f8d5efcc22fcb724,rating upward mobility,6
62a73a37f8d5efcc22fcb724,rating learning,7
62a73aa824a26260273d0172,rating salary,3
62a73aa824a26260273d0172,rating worklife balance,3
62a73aa824a26260273d0172,rating coworkers,5
62a73aa824a26260273d0172,rating management,4
62a73aa824a26260273d0172,rating upward mobility,4
62a73aa824a26260273d0172,rating learning,4
62a73c5b0a77c1a77f6aba65,rating salary,5
62a73c5b0a77c1a77f6aba65,rating worklife balance,8
62a73c5b0a77c1a77f6aba65,rating coworkers,5
62a73c5b0a77c1a77f6aba65,rating management,5
62a73c5b0a77c1a77f6aba65,rating upward mobility,5
62a73c5b0a77c1a77f6aba65,rating learning,4
62a749ebd8c00e9f541efa36,rating salary,4
62a749ebd8c00e9f541efa36,rating worklife balance,5
62a749ebd8c00e9f541efa36,rating coworkers,4
62a749ebd8c00e9f541efa36,rating management,5
62a749ebd8c00e9f541efa36,rating upward mobility,5
62a749ebd8c00e9f541efa36,rating learning,6
62a74e28b4da29969c681108,rating salary,7
62a74e28b4da29969c681108,rating worklife balance,9
62a74e28b4da29969c681108,rating coworkers,5
62a74e28b4da29969c681108,rating management,6
62a74e28b4da29969c681108,rating upward mobility,6
62a74e28b4da29969c681108,rating learning,7
62a758185d257a28a312bc94,rating salary,8
62a758185d257a28a312bc94,rating worklife balance,7
62a758185d257a28a312bc94,rating coworkers,6
62a758185d257a28a312bc94,rating management,7
62a758185d257a28a312bc94,rating upward mobility,8
62a758185d257a28a312bc94,rating learning,10
62a75a5418134ddc75d3d2f1,rating salary,9
62a75a5418134ddc75d3d2f1,rating worklife balance,9
62a75a5418134ddc75d3d2f1,rating coworkers,9
62a75a5418134ddc75d3d2f1,rating management,9
62a75a5418134ddc75d3d2f1,rating upward mobility,8
62a75a5418134ddc75d3d2f1,rating learning,8
62a75ed0f8f75616458a5d1a,rating salary,8
62a75ed0f8f75616458a5d1a,rating worklife balance,6
62a75ed0f8f75616458a5d1a,rating coworkers,6
62a75ed0f8f75616458a5d1a,rating management,8
62a75ed0f8f75616458a5d1a,rating upward mobility,7
62a75ed0f8f75616458a5d1a,rating learning,8
62a75f1b575fa3a5ae8e0010,rating salary,5
62a75f1b575fa3a5ae8e0010,rating worklife balance,9
62a75f1b575fa3a5ae8e0010,rating coworkers,7
62a75f1b575fa3a5ae8e0010,rating management,7
62a75f1b575fa3a5ae8e0010,rating upward mobility,6
62a75f1b575fa3a5ae8e0010,rating learning,9
62a764ffd8c00e9f541f3cc3,rating salary,7
62a764ffd8c00e9f541f3cc3,rating worklife balance,9
62a764ffd8c00e9f541f3cc3,rating coworkers,8
62a764ffd8c00e9f541f3cc3,rating management,8
62a764ffd8c00e9f541f3cc3,rating upward mobility,4
62a764ffd8c00e9f541f3cc3,rating learning,2
62a76c962e54c9003e588661,rating salary,5
62a76c962e54c9003e588661,rating worklife balance,6
62a76c962e54c9003e588661,rating coworkers,6
62a76c962e54c9003e588661,rating management,2
62a76c962e54c9003e588661,rating upward mobility,2
62a76c962e54c9003e588661,rating learning,3
62a772da575fa3a5ae8e2a4a,rating salary,4
62a772da575fa3a5ae8e2a4a,rating worklife balance,3
62a772da575fa3a5ae8e2a4a,rating coworkers,2
62a772da575fa3a5ae8e2a4a,rating management,0
62a772da575fa3a5ae8e2a4a,rating upward mobility,0
62a772da575fa3a5ae8e2a4a,rating learning,0
62a7738a2e54c9003e589598,rating salary,4
62a7738a2e54c9003e589598,rating worklife balance,3
62a7738a2e54c9003e589598,rating coworkers,4
62a7738a2e54c9003e589598,rating management,2
62a7738a2e54c9003e589598,rating upward mobility,2
62a7738a2e54c9003e589598,rating learning,2
62a77967f8d5efcc22fd4c81,rating salary,4
62a77967f8d5efcc22fd4c81,rating worklife balance,9
62a77967f8d5efcc22fd4c81,rating coworkers,8
62a77967f8d5efcc22fd4c81,rating management,8
62a77967f8d5efcc22fd4c81,rating upward mobility,6
62a77967f8d5efcc22fd4c81,rating learning,7
62a77a37f8d5efcc22fd4e47,rating salary,0
62a77a37f8d5efcc22fd4e47,rating worklife balance,0
62a77a37f8d5efcc22fd4e47,rating coworkers,0
62a77a37f8d5efcc22fd4e47,rating management,0
62a77a37f8d5efcc22fd4e47,rating upward mobility,0
62a77a37f8d5efcc22fd4e47,rating learning,0
62a77cb7b4da29969c68743a,rating salary,3
62a77cb7b4da29969c68743a,rating worklife balance,6
62a77cb7b4da29969c68743a,rating coworkers,5
62a77cb7b4da29969c68743a,rating management,5
62a77cb7b4da29969c68743a,rating upward mobility,5
62a77cb7b4da29969c68743a,rating learning,6
62a78743f8f75616458ab6bb,rating salary,8
62a78743f8f75616458ab6bb,rating worklife balance,10
62a78743f8f75616458ab6bb,rating coworkers,6
62a78743f8f75616458ab6bb,rating management,7
62a78743f8f75616458ab6bb,rating upward mobility,8
62a78743f8f75616458ab6bb,rating learning,8
62a789015d257a28a3132977,rating salary,5
62a789015d257a28a3132977,rating worklife balance,6
62a789015d257a28a3132977,rating coworkers,9
62a789015d257a28a3132977,rating management,6
62a789015d257a28a3132977,rating upward mobility,7
62a789015d257a28a3132977,rating learning,10
62a78f3bf408bae018f2ef51,rating salary,8
62a78f3bf408bae018f2ef51,rating worklife balance,9
62a78f3bf408bae018f2ef51,rating coworkers,9
62a78f3bf408bae018f2ef51,rating management,7
62a78f3bf408bae018f2ef51,rating upward mobility,8
62a78f3bf408bae018f2ef51,rating learning,8
62a7988bbae91e4b8b88b8ee,rating salary,6
62a7988bbae91e4b8b88b8ee,rating worklife balance,10
62a7988bbae91e4b8b88b8ee,rating coworkers,10
62a7988bbae91e4b8b88b8ee,rating management,10
62a7988bbae91e4b8b88b8ee,rating upward mobility,10
62a7988bbae91e4b8b88b8ee,rating learning,8
62a79c9c2e54c9003e58f0d5,rating salary,3
62a79c9c2e54c9003e58f0d5,rating worklife balance,4
62a79c9c2e54c9003e58f0d5,rating coworkers,5
62a79c9c2e54c9003e58f0d5,rating management,5
62a79c9c2e54c9003e58f0d5,rating upward mobility,4
62a79c9c2e54c9003e58f0d5,rating learning,5
62a7b0ae0f8c8599d5b51cd0,rating salary,6
62a7b0ae0f8c8599d5b51cd0,rating worklife balance,6
62a7b0ae0f8c8599d5b51cd0,rating coworkers,9
62a7b0ae0f8c8599d5b51cd0,rating management,9
62a7b0ae0f8c8599d5b51cd0,rating upward mobility,10
62a7b0ae0f8c8599d5b51cd0,rating learning,10
62a7b283f8d5efcc22fdc189,rating salary,2
62a7b283f8d5efcc22fdc189,rating worklife balance,3
62a7b283f8d5efcc22fdc189,rating coworkers,4
62a7b283f8d5efcc22fdc189,rating management,3
62a7b283f8d5efcc22fdc189,rating upward mobility,3
62a7b283f8d5efcc22fdc189,rating learning,5
62a7b296f8d5efcc22fdc1ef,rating salary,8
62a7b296f8d5efcc22fdc1ef,rating worklife balance,8
62a7b296f8d5efcc22fdc1ef,rating coworkers,7
62a7b296f8d5efcc22fdc1ef,rating management,6
62a7b296f8d5efcc22fdc1ef,rating upward mobility,7
62a7b296f8d5efcc22fdc1ef,rating learning,9
62a7bd0e5d257a28a313855c,rating salary,6
62a7bd0e5d257a28a313855c,rating worklife balance,7
62a7bd0e5d257a28a313855c,rating coworkers,7
62a7bd0e5d257a28a313855c,rating management,6
62a7bd0e5d257a28a313855c,rating upward mobility,7
62a7bd0e5d257a28a313855c,rating learning,6
62a7be5e5d257a28a313876a,rating salary,7
62a7be5e5d257a28a313876a,rating worklife balance,6
62a7be5e5d257a28a313876a,rating coworkers,5
62a7be5e5d257a28a313876a,rating management,4
62a7be5e5d257a28a313876a,rating upward mobility,3
62a7be5e5d257a28a313876a,rating learning,6
62a7ce44575fa3a5ae8ece5f,rating salary,0
62a7ce44575fa3a5ae8ece5f,rating worklife balance,6
62a7ce44575fa3a5ae8ece5f,rating coworkers,4
62a7ce44575fa3a5ae8ece5f,rating management,5
62a7ce44575fa3a5ae8ece5f,rating upward mobility,2
62a7ce44575fa3a5ae8ece5f,rating learning,4
62a7e1380f8c8599d5b55fcf,rating salary,2
62a7e1380f8c8599d5b55fcf,rating worklife balance,6
62a7e1380f8c8599d5b55fcf,rating coworkers,6
62a7e1380f8c8599d5b55fcf,rating management,4
62a7e1380f8c8599d5b55fcf,rating upward mobility,3
62a7e1380f8c8599d5b55fcf,rating learning,3
62a7e2d024a26260273e4448,rating salary,4
62a7e2d024a26260273e4448,rating worklife balance,3
62a7e2d024a26260273e4448,rating coworkers,4
62a7e2d024a26260273e4448,rating management,4
62a7e2d024a26260273e4448,rating upward mobility,4
62a7e2d024a26260273e4448,rating learning,6
62a7ed9c0f8c8599d5b57132,rating salary,4
62a7ed9c0f8c8599d5b57132,rating worklife balance,6
62a7ed9c0f8c8599d5b57132,rating coworkers,3
62a7ed9c0f8c8599d5b57132,rating management,2
62a7ed9c0f8c8599d5b57132,rating upward mobility,3
62a7ed9c0f8c8599d5b57132,rating learning,3
62a7f09a0f8c8599d5b57526,rating salary,6
62a7f09a0f8c8599d5b57526,rating worklife balance,7
62a7f09a0f8c8599d5b57526,rating coworkers,7
62a7f09a0f8c8599d5b57526,rating management,5
62a7f09a0f8c8599d5b57526,rating upward mobility,5
62a7f09a0f8c8599d5b57526,rating learning,9
62a7fb02f8d5efcc22fe2486,rating salary,7
62a7fb02f8d5efcc22fe2486,rating worklife balance,5
62a7fb02f8d5efcc22fe2486,rating coworkers,6
62a7fb02f8d5efcc22fe2486,rating management,6
62a7fb02f8d5efcc22fe2486,rating upward mobility,4
62a7fb02f8d5efcc22fe2486,rating learning,6
62a816907dc029e2d6725a33,rating salary,3
62a816907dc029e2d6725a33,rating worklife balance,4
62a816907dc029e2d6725a33,rating coworkers,8
62a816907dc029e2d6725a33,rating management,5
62a816907dc029e2d6725a33,rating upward mobility,5
62a816907dc029e2d6725a33,rating learning,3
62a84764bc6861bf317d7b86,rating salary,2
62a84764bc6861bf317d7b86,rating worklife balance,4
62a84764bc6861bf317d7b86,rating coworkers,4
62a84764bc6861bf317d7b86,rating management,3
62a84764bc6861bf317d7b86,rating upward mobility,4
62a84764bc6861bf317d7b86,rating learning,4
62a84f9af408bae018f41e34,rating salary,0
62a84f9af408bae018f41e34,rating worklife balance,1
62a84f9af408bae018f41e34,rating coworkers,2
62a84f9af408bae018f41e34,rating management,1
62a84f9af408bae018f41e34,rating upward mobility,1
62a84f9af408bae018f41e34,rating learning,1
62a85803f8d5efcc22fea92f,rating salary,0
62a85803f8d5efcc22fea92f,rating worklife balance,1
62a85803f8d5efcc22fea92f,rating coworkers,0
62a85803f8d5efcc22fea92f,rating management,0
62a85803f8d5efcc22fea92f,rating upward mobility,0
62a85803f8d5efcc22fea92f,rating learning,0
62a8592f7dc029e2d672c0a8,rating salary,4
62a8592f7dc029e2d672c0a8,rating worklife balance,6
62a8592f7dc029e2d672c0a8,rating coworkers,6
62a8592f7dc029e2d672c0a8,rating management,3
62a8592f7dc029e2d672c0a8,rating upward mobility,7
62a8592f7dc029e2d672c0a8,rating learning,9
62a8643bcec54911e9d14297,rating salary,3
62a8643bcec54911e9d14297,rating worklife balance,5
62a8643bcec54911e9d14297,rating coworkers,5
62a8643bcec54911e9d14297,rating management,4
62a8643bcec54911e9d14297,rating upward mobility,5
62a8643bcec54911e9d14297,rating learning,6
62a8665c5d257a28a31474f7,rating salary,6
62a8665c5d257a28a31474f7,rating worklife balance,7
62a8665c5d257a28a31474f7,rating coworkers,5
62a8665c5d257a28a31474f7,rating management,7
62a8665c5d257a28a31474f7,rating upward mobility,7
62a8665c5d257a28a31474f7,rating learning,9
62a868c5cf2555431737094b,rating salary,4
62a868c5cf2555431737094b,rating worklife balance,7
62a868c5cf2555431737094b,rating coworkers,7
62a868c5cf2555431737094b,rating management,7
62a868c5cf2555431737094b,rating upward mobility,5
62a868c5cf2555431737094b,rating learning,5
62a88e9ff8d5efcc22ff1eb6,rating salary,5
62a88e9ff8d5efcc22ff1eb6,rating worklife balance,1
62a88e9ff8d5efcc22ff1eb6,rating coworkers,3
62a88e9ff8d5efcc22ff1eb6,rating management,1
62a88e9ff8d5efcc22ff1eb6,rating upward mobility,4
62a88e9ff8d5efcc22ff1eb6,rating learning,5
62a89e365d257a28a314fd36,rating salary,0
62a89e365d257a28a314fd36,rating worklife balance,0
62a89e365d257a28a314fd36,rating coworkers,0
62a89e365d257a28a314fd36,rating management,0
62a89e365d257a28a314fd36,rating upward mobility,0
62a89e365d257a28a314fd36,rating learning,0
62a8b6ffbae91e4b8b8aa5c2,rating salary,4
62a8b6ffbae91e4b8b8aa5c2,rating worklife balance,7
62a8b6ffbae91e4b8b8aa5c2,rating coworkers,7
62a8b6ffbae91e4b8b8aa5c2,rating management,6
62a8b6ffbae91e4b8b8aa5c2,rating upward mobility,6
62a8b6ffbae91e4b8b8aa5c2,rating learning,6
62a8bf9e575fa3a5ae907617,rating salary,3
62a8bf9e575fa3a5ae907617,rating worklife balance,4
62a8bf9e575fa3a5ae907617,rating coworkers,4
62a8bf9e575fa3a5ae907617,rating management,4
62a8bf9e575fa3a5ae907617,rating upward mobility,2
62a8bf9e575fa3a5ae907617,rating learning,0
62a8cd29bc6861bf317ea9a2,rating salary,6
62a8cd29bc6861bf317ea9a2,rating worklife balance,7
62a8cd29bc6861bf317ea9a2,rating coworkers,7
62a8cd29bc6861bf317ea9a2,rating management,7
62a8cd29bc6861bf317ea9a2,rating upward mobility,7
62a8cd29bc6861bf317ea9a2,rating learning,6
62a8f477f408bae018f5869d,rating salary,8
62a8f477f408bae018f5869d,rating worklife balance,9
62a8f477f408bae018f5869d,rating coworkers,8
62a8f477f408bae018f5869d,rating management,8
62a8f477f408bae018f5869d,rating upward mobility,8
62a8f477f408bae018f5869d,rating learning,9
62a8fcf5cf25554317384604,rating salary,5
62a8fcf5cf25554317384604,rating worklife balance,6
62a8fcf5cf25554317384604,rating coworkers,6
62a8fcf5cf25554317384604,rating management,2
62a8fcf5cf25554317384604,rating upward mobility,0
62a8fcf5cf25554317384604,rating learning,4
62a8fe9abc6861bf317f0c01,rating salary,1
62a8fe9abc6861bf317f0c01,rating worklife balance,7
62a8fe9abc6861bf317f0c01,rating coworkers,5
62a8fe9abc6861bf317f0c01,rating management,5
62a8fe9abc6861bf317f0c01,rating upward mobility,4
62a8fe9abc6861bf317f0c01,rating learning,4
62a9024d18134ddc75d6e76d,rating salary,3
62a9024d18134ddc75d6e76d,rating worklife balance,6
